country,year,iso,ref,Category,Income..net.,incomegroup,id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini,labsh,Pub_spend_Educ,Educ_GINI,life_exp,Component2,Trade
Latvia,2010,lva,lva2010,d9,0.1549,High income,Latvia2010,18.0685,35.02823684,2.894170091,4237703,1.401587918,0.042,0.725,0.227,0.34299,0.529153347,5.057059765,14.336571,73.48292683,0.970498118,108.6047806
Lithuania,2010,ltu,ltu2010,d9,0.154,High income,Lithuania2010,20.892,35.02823684,3.039366311,6247628,1.268120973,0.091,0.43,0.458,0.32347,0.486937344,5.297860146,20.309407,73.26829268,0.986959341,129.8873829
Luxembourg,2010,lux,lux2010,d9,0.1508,High income,Luxembourg2010,91.574,35.02823684,4.517147389,1015779,2.562803311,0.204,0.538,0.258,0.300425,0.56690377,,,80.63170732,0.266051485,293.6718769
Malta,2010,mlt,mlt2010,d9,0.1485,High income,Malta2010,28.357,35.02823684,3.344873913,414257,0.92041858,0.191,0.604,0.19,0.28461,0.514360189,6.250040054,,81.39756098,0.086283758,301.8366976
Mexico,2010,mex,mex2010,d9,0.159466667,Upper middle income,Mexico2010,15.938,12.52243103,2.768706195,231411901,0.611143514,0.214,0.471,0.12,0.479306667,0.380743563,5.159220219,25.793758,75.065,-0.035758833,60.76031847
Netherlands,2010,nld,nld2010,d9,0.1453,High income,Netherlands2010,45.915,35.02823684,3.826791861,33365845,1.204122262,0.114,0.62,0.248,0.27502,0.60123986,5.489089966,14.75507,80.70243902,-0.482546751,131.5220741
North Macedonia,2010,mkd,mkd2010,d9,0.1692,Upper middle income,North Macedonia2010,11.355,12.52243103,2.429658176,2070737,1.07197714,0.089,0.641,0.112,0.39437,0.531230688,,,74.662,3.73178922,97.88106912
Norway,2010,nor,nor2010,d9,0.1417,High income,Norway2010,62.393,35.02823684,4.13345309,4885878,1.331024358,0.004,0.688,0.305,0.25449,0.503332913,6.746339798,6.989176,80.99756098,-0.858169094,68.24955942
Panama,2010,pan,pan2010,d9,0.16555,High income,Panama2010,15.63,35.02823684,2.749192144,7285913,1.210081584,0.252,0.434,0.17,0.500965,0.354278445,,27.792415,76.792,0.918097882,148.2750462
Paraguay,2010,pry,pry2010,d9,0.153066667,Upper middle income,Paraguay2010,9.771,12.52243103,2.279418815,12457894,0.58310619,0.316,0.336,0.105,0.505933333,0.448381364,2.770720005,21.727968,72.653,-0.70814271,81.25752337
Peru,2010,per,per2010,d9,0.1637,Upper middle income,Peru2010,10.016,12.52243103,2.304183814,58401326,0.617832907,0.119,0.495,0.193,0.460826667,0.432521492,2.867300034,21.932912,74.41,1.606472436,51.67280894
Poland,2010,pol,pol2010,d9,0.15,High income,Poland2010,21.6095,35.02823684,3.073133033,76653186,2.350972918,0.041,0.747,0.211,0.33065,0.563492835,5.063020229,26.435991,76.24634146,0.20837798,81.92942708
Portugal,2010,prt,prt2010,d9,0.1511,High income,Portugal2010,27.1075,35.02823684,3.299810442,21248376,1.871581225,0.132,0.359,0.149,0.34969,0.61905688,5.412489891,24.563663,79.02682927,-0.136585509,67.78329546
Russia,2010,rus,rus2010,d9,0.1532,Upper middle income,Russia2010,23.25,12.52243103,3.146305132,286633133,0.754173601,0.068,0.696,0.232,0.33384,0.53707552,,15.213881,68.84121951,0.743586682,50.35550549
Slovakia,2010,svk,svk2010,d9,0.1424,High income,Slovakia2010,25.099,35.02823684,3.222828005,10808587,1.495350297,0.022,0.787,0.185,0.26704,0.516791284,4.078979969,,75.11219512,-0.551279438,154.0410335
Slovenia,2010,svn,svn2010,d9,0.1412,High income,Slovenia2010,28.739,35.02823684,3.358255085,4088504,1.179324658,0.03,0.781,0.185,0.247805,0.670029044,5.545460224,,79.42195122,-0.823676649,127.4914806
South Africa,2010,zaf,zaf2010,d9,0.1428,Upper middle income,South Africa2010,11.973,12.52243103,2.482654115,51216968,0.772855587,0.139,0.617,0.061,0.69441,0.528297246,5.721739769,16.365832,57.669,-5.650590262,50.40608716
Spain,2010,esp,esp2010,d9,0.15815,High income,Spain2010,32.311,35.02823684,3.47540773,93719642,1.157943034,0.147,0.494,0.255,0.343185,0.59425658,4.856080055,22.81256,81.62682927,1.708478719,52.92824056
Sweden,2010,swe,swe2010,d9,0.1484,High income,Sweden2010,42.934,35.02823684,3.759664053,18780325,1.714593832,0.13,0.574,0.296,0.27156,0.532072484,6.522689819,10.88916,81.45121951,-0.044810561,84.24837719
Switzerland,2010,che,che2010,d9,0.1494,High income,Switzerland2010,55.982,35.02823684,4.02503021,7808674,1.157348817,0.073,0.652,0.256,0.319405,0.662813485,4.765629768,9.346173,82.24634146,0.069038465,117.8834941
United Kingdom,2010,gbr,gbr2010,d9,0.15045,High income,United Kingdom2010,36.1535,35.02823684,3.587773763,126766643,1.343652326,0,0.708,0.292,0.3403,0.599280894,5.699749947,6.071722,80.40243902,0.081079435,58.25418141
United States,2010,usa,usa2010,d9,0.16315,High income,United States2010,49.5595,35.02823684,3.903173968,617652847,1.39907308,0.04,0.629,0.31,0.392525,0.587999582,,13.490397,78.54146341,1.902392176,28.3270215
Uruguay,2010,ury,ury2010,d9,0.164025354,High income,Uruguay2010,17.1205,35.02823684,2.840276576,10092961,1.24280113,0.351,0.449,0.095,0.428332208,0.473971903,,18.927064,76.75,1.005501079,51.6990372
Venezuela,2010,ven,ven2010,d9,0.16,Upper middle income,Venezuela2010,16.716,12.52243103,2.816366345,57467975,0.455964145,0.146,0.531,0.186,0.3555,0.36754474,,32.064852,73.134,1.513909695,46.13689352
Argentina,2010,arg,arg2010,d10,0.3155,Upper middle income,Argentina2010,18.862,12.52243103,2.937149316,40895752,1.367949609,0.332,0.363,0.162,0.417975,0.440692425,5.019710064,15.704756,75.278,1.869382948,34.97101326
Australia,2010,aus,aus2010,d10,0.26455,High income,Australia2010,41.3315,35.02823684,3.721624921,44274752,1.180717216,0.059,0.613,0.32,0.338985,0.574954748,5.550059795,6.334912,81.69512195,0.805931353,40.55637683
Austria,2010,aut,aut2010,d10,0.23625,High income,Austria2010,43.096,35.02823684,3.763430185,16819894,1.42597674,0.107,0.678,0.215,0.2963,0.576476157,5.700479984,4.195389,80.5804878,0.086198298,99.01979624
Belgium,2010,bel,bel2010,d10,0.2272,High income,Belgium2010,40.924,35.02823684,3.711716688,21877474,1.520076711,0.126,0.609,0.238,0.27681,0.613814056,6.442590237,16.615461,80.18292683,-0.522066178,149.9976731
Bulgaria,2010,bgr,bgr2010,d10,0.2688,Upper middle income,Bulgaria2010,15.223,12.52243103,2.722807442,7425011,1.742281869,0.054,0.699,0.223,0.34763,0.480661899,3.880959988,18.525927,73.51219512,0.79356663,103.4115842
Canada,2010,can,can2010,d10,0.2575,High income,Canada2010,40.5155,35.02823684,3.701684617,68316236,0.922341094,0.05,0.398,0.534,0.328245,0.650951684,5.356369972,9.804171,81.24634146,0.502253939,60.2081215
Colombia,2010,col,col2010,d10,0.434,Upper middle income,Colombia2010,10.874,12.52243103,2.386374619,182976991,0.613309696,0.272,0.356,0.151,0.53169,0.46826458,4.83382988,23.614756,75.424,-0.520253555,34.26460317
Costa Rica,2010,cri,cri2010,d10,0.3735,Upper middle income,Costa Rica2010,12.9545,12.52243103,2.561443218,9122651,0.865889739,0.362,0.311,0.161,0.4732,0.575477958,6.565740108,32.453345,78.769,0.785964665,67.51208968
Croatia,2010,hrv,hrv2010,d10,0.2389,High income,Croatia2010,20.601,35.02823684,3.025339618,4328163,1.45952074,0.066,0.746,0.163,0.31733,0.650710344,4.234220028,,76.47560976,1.304316484,73.28027267
Cyprus,2010,cyp,cyp2010,d10,0.2567,High income,Cyprus2010,25.282,35.02823684,3.23009268,1112617,1.273317944,0.135,0.523,0.305,0.30652,0.595914602,6.54279995,21.640624,79.43,-0.841477248,109.1010787
Czechia,2010,cze,cze2010,d10,0.2233,High income,Czechia2010,28.186,35.02823684,3.338825401,21072800,1.504665966,0.004,0.818,0.173,0.25987,0.522899747,4.033500195,,77.42439024,-1.355913775,128.0289115
Denmark,2010,dnk,dnk2010,d10,0.2225,High income,Denmark2010,43.942,35.02823684,3.782870583,11109693,1.27686031,0.004,0.744,0.251,0.260475,0.641318679,8.559550285,6.489976,79.1,-1.184699316,94.09997689
Dominican Republic,2010,dom,dom2010,d10,0.3682,Upper middle income,Dominican Republic2010,11.249,12.52243103,2.420279236,19593102,0.938563965,0.11,0.442,0.135,0.46561,0.470921993,1.900460005,35.225065,72.046,0.591425294,55.99993607
Ecuador,2010,ecu,ecu2010,d10,0.3809,Upper middle income,Ecuador2010,9.3285,12.52243103,2.23307423,29945804,0.730552327,0.247,0.378,0.147,0.47535,0.642750084,4.507430077,23.495186,75.089,0.153137823,60.30323871
Estonia,2010,est,est2010,d10,0.2431,High income,Estonia2010,22.73,35.02823684,3.123685638,2664205,1.435884457,0.061,0.561,0.375,0.313595,0.585960388,5.472499847,16.50331,75.42926829,0.712531276,143.6782241
Finland,2010,fin,fin2010,d10,0.22555,High income,Finland2010,39.83,35.02823684,3.684620397,10731566,1.667589034,0.153,0.544,0.303,0.27114,0.596794069,6.504449844,15.462037,79.87073171,-0.619121068,75.46440739
France,2010,fra,fra2010,d10,0.2612,High income,France2010,38.0285,35.02823684,3.638335879,125906276,1.334124908,0.197,0.537,0.248,0.32126,0.620701194,,20.079837,81.66341463,-0.327622773,54.86779108
Georgia,2010,geo,geo2010,d10,0.3372,Upper middle income,Georgia2010,6.348,12.52243103,1.848139803,8330757,1.066207356,0.035,0.568,0.381,0.44416,0.329556704,2.803649902,17.130077,71.46,1.717539942,82.89905415
Germany,2010,deu,deu2010,d10,0.24005,High income,Germany2010,40.887,35.02823684,3.710812164,161721785,1.327430352,0.051,0.672,0.278,0.296045,0.615998149,4.94367981,12.031318,79.98780488,-0.175393772,79.86862424
Greece,2010,grc,grc2010,d10,0.25385,High income,Greece2010,28.627,35.02823684,3.354350328,22333645,0.892403724,0.24,0.441,0.25,0.330355,0.550175965,,22.98672,80.38780488,0.838314056,51.19728572
Honduras,2010,hnd,hnd2010,d10,0.4045,Lower middle income,Honduras2010,3.942,4.879375,1.371688209,16512245,0.685900515,0.286,0.215,0.035,0.509475,0.607675076,6.800000191,24.89025,73.317,0.603211549,109.4418382
Hungary,2010,hun,hun2010,d10,0.2307,High income,Hungary2010,22.569,35.02823684,3.116577283,9927380,1.110446535,0.043,0.736,0.217,0.28848,0.572060347,4.733019829,8.543423,74.20731707,-0.043819135,157.3984842
Iceland,2010,isl,isl2010,d10,0.2207,High income,Iceland2010,39.849,35.02823684,3.685097311,640670,1.828014864,0.025,0.695,0.279,0.25573,0.525546968,6.944240093,14.567632,81.89756098,-1.431608916,93.64639818
Ireland,2010,irl,irl2010,d10,0.2468,High income,Ireland2010,44.602,35.02823684,3.797778701,9181258,1.689875347,0.182,0.419,0.395,0.31355,0.490423232,6.040140152,16.657705,80.74390244,0.469894522,189.8395942
Israel,2010,isr,isr2010,d10,0.31145,High income,Israel2010,30.6195,35.02823684,3.421637061,14772405,1.253219316,0.148,0.463,0.318,0.415045,0.554151237,5.535250187,21.589675,81.60243902,1.855695272,67.45792417
Italy,2010,ita,ita2010,d10,0.25725,High income,Italy2010,36.0495,35.02823684,3.584892994,119055039,0.967638525,0.178,0.653,0.125,0.33789,0.524743259,4.334119797,16.339216,82.03658537,1.056366669,52.00618837
Latvia,2010,lva,lva2010,d10,0.262,High income,Latvia2010,18.0685,35.02823684,2.894170091,4237703,1.401587918,0.042,0.725,0.227,0.34299,0.529153347,5.057059765,14.336571,73.48292683,0.970498118,108.6047806
Lithuania,2010,ltu,ltu2010,d10,0.2463,High income,Lithuania2010,20.892,35.02823684,3.039366311,6247628,1.268120973,0.091,0.43,0.458,0.32347,0.486937344,5.297860146,20.309407,73.26829268,0.986959341,129.8873829
Luxembourg,2010,lux,lux2010,d10,0.23815,High income,Luxembourg2010,91.574,35.02823684,4.517147389,1015779,2.562803311,0.204,0.538,0.258,0.300425,0.56690377,,,80.63170732,0.266051485,293.6718769
Malta,2010,mlt,mlt2010,d10,0.2271,High income,Malta2010,28.357,35.02823684,3.344873913,414257,0.92041858,0.191,0.604,0.19,0.28461,0.514360189,6.250040054,,81.39756098,0.086283758,301.8366976
Mexico,2010,mex,mex2010,d10,0.385533333,Upper middle income,Mexico2010,15.938,12.52243103,2.768706195,231411901,0.611143514,0.214,0.471,0.12,0.479306667,0.380743563,5.159220219,25.793758,75.065,-0.035758833,60.76031847
Netherlands,2010,nld,nld2010,d10,0.2259,High income,Netherlands2010,45.915,35.02823684,3.826791861,33365845,1.204122262,0.114,0.62,0.248,0.27502,0.60123986,5.489089966,14.75507,80.70243902,-0.482546751,131.5220741
North Macedonia,2010,mkd,mkd2010,d10,0.271,Upper middle income,North Macedonia2010,11.355,12.52243103,2.429658176,2070737,1.07197714,0.089,0.641,0.112,0.39437,0.531230688,,,74.662,3.73178922,97.88106912
Norway,2010,nor,nor2010,d10,0.21385,High income,Norway2010,62.393,35.02823684,4.13345309,4885878,1.331024358,0.004,0.688,0.305,0.25449,0.503332913,6.746339798,6.989176,80.99756098,-0.858169094,68.24955942
Panama,2010,pan,pan2010,d10,0.39235,High income,Panama2010,15.63,35.02823684,2.749192144,7285913,1.210081584,0.252,0.434,0.17,0.500965,0.354278445,,27.792415,76.792,0.918097882,148.2750462
Paraguay,2010,pry,pry2010,d10,0.414266667,Upper middle income,Paraguay2010,9.771,12.52243103,2.279418815,12457894,0.58310619,0.316,0.336,0.105,0.505933333,0.448381364,2.770720005,21.727968,72.653,-0.70814271,81.25752337
Peru,2010,per,per2010,d10,0.351866667,Upper middle income,Peru2010,10.016,12.52243103,2.304183814,58401326,0.617832907,0.119,0.495,0.193,0.460826667,0.432521492,2.867300034,21.932912,74.41,1.606472436,51.67280894
Poland,2010,pol,pol2010,d10,0.26245,High income,Poland2010,21.6095,35.02823684,3.073133033,76653186,2.350972918,0.041,0.747,0.211,0.33065,0.563492835,5.063020229,26.435991,76.24634146,0.20837798,81.92942708
Portugal,2010,prt,prt2010,d10,0.2825,High income,Portugal2010,27.1075,35.02823684,3.299810442,21248376,1.871581225,0.132,0.359,0.149,0.34969,0.61905688,5.412489891,24.563663,79.02682927,-0.136585509,67.78329546
Russia,2010,rus,rus2010,d10,0.2585,Upper middle income,Russia2010,23.25,12.52243103,3.146305132,286633133,0.754173601,0.068,0.696,0.232,0.33384,0.53707552,,15.213881,68.84121951,0.743586682,50.35550549
Slovakia,2010,svk,svk2010,d10,0.2185,High income,Slovakia2010,25.099,35.02823684,3.222828005,10808587,1.495350297,0.022,0.787,0.185,0.26704,0.516791284,4.078979969,,75.11219512,-0.551279438,154.0410335
Slovenia,2010,svn,svn2010,d10,0.2072,High income,Slovenia2010,28.739,35.02823684,3.358255085,4088504,1.179324658,0.03,0.781,0.185,0.247805,0.670029044,5.545460224,,79.42195122,-0.823676649,127.4914806
South Africa,2010,zaf,zaf2010,d10,0.6243,Upper middle income,South Africa2010,11.973,12.52243103,2.482654115,51216968,0.772855587,0.139,0.617,0.061,0.69441,0.528297246,5.721739769,16.365832,57.669,-5.650590262,50.40608716
Spain,2010,esp,esp2010,d10,0.2548,High income,Spain2010,32.311,35.02823684,3.47540773,93719642,1.157943034,0.147,0.494,0.255,0.343185,0.59425658,4.856080055,22.81256,81.62682927,1.708478719,52.92824056
Sweden,2010,swe,swe2010,d10,0.2179,High income,Sweden2010,42.934,35.02823684,3.759664053,18780325,1.714593832,0.13,0.574,0.296,0.27156,0.532072484,6.522689819,10.88916,81.45121951,-0.044810561,84.24837719
Switzerland,2010,che,che2010,d10,0.25595,High income,Switzerland2010,55.982,35.02823684,4.02503021,7808674,1.157348817,0.073,0.652,0.256,0.319405,0.662813485,4.765629768,9.346173,82.24634146,0.069038465,117.8834941
United Kingdom,2010,gbr,gbr2010,d10,0.27235,High income,United Kingdom2010,36.1535,35.02823684,3.587773763,126766643,1.343652326,0,0.708,0.292,0.3403,0.599280894,5.699749947,6.071722,80.40243902,0.081079435,58.25418141
United States,2010,usa,usa2010,d10,0.2933,High income,United States2010,49.5595,35.02823684,3.903173968,617652847,1.39907308,0.04,0.629,0.31,0.392525,0.587999582,,13.490397,78.54146341,1.902392176,28.3270215
Uruguay,2010,ury,ury2010,d10,0.334256512,High income,Uruguay2010,17.1205,35.02823684,2.840276576,10092961,1.24280113,0.351,0.449,0.095,0.428332208,0.473971903,,18.927064,76.75,1.005501079,51.6990372
Venezuela,2010,ven,ven2010,d10,0.272,Upper middle income,Venezuela2010,16.716,12.52243103,2.816366345,57467975,0.455964145,0.146,0.531,0.186,0.3555,0.36754474,,32.064852,73.134,1.513909695,46.13689352
Armenia,2010,arm,arm2010,d1,0.031269053,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d1,0.029325586,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d1,0.008271364,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d1,0.019642474,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d1,0.011753409,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d1,0.029153095,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d1,0.026635965,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d1,0.020013142,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d1,0.032645675,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d1,0.028029942,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d1,0.007056698,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d1,0.025843542,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d1,0.010052875,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d1,0.016288164,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d1,0.028110919,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d1,0.025843542,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d1,0.021875631,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d1,0.017664786,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d1,0.035560875,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d1,0.011834387,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d2,0.04816834,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d2,0.047669085,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d2,0.01401928,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d2,0.031525365,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d2,0.021308407,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d2,0.044379008,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d2,0.039909573,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d2,0.036086363,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
Kazakhstan,2010,kaz,kaz2010,d2,0.050864319,Upper middle income,Kazakhstan2010,20.0925,12.52243103,3.000346611,32651249,1.170122054,0.032,0.744,0.205,0.301008245,0.419138193,3.462260008,16.41506,68.45,-0.330742332,74.1382659
Kyrgyzstan,2010,kgz,kgz2010,d2,0.047768936,Lower middle income,Kyrgyzstan2010,2.803,4.879375,1.030690272,5422298,0.798258537,0.067,0.797,0.12,0.320176744,0.534702539,5.818830013,17.509888,69.3,-0.375882491,133.2328505
Lesotho,2010,lso,lso2010,d2,0.015517046,Lower middle income,Lesotho2010,2.419,4.879375,0.883354232,1995575,0.775661522,0.332,0.197,0.05,0.557284344,0.613059044,,22.871848,45.1,1.052816776,149.1154175
Mongolia,2010,mng,mng2010,d2,0.041678022,Lower middle income,Mongolia2010,7.688,4.879375,2.039660672,2719902,1.179305429,0.102,0.649,0.206,0.350676867,0.354153216,4.645100117,,67.38,0.622517237,103.3500317
Namibia,2010,nam,nam2010,d2,0.016116153,Upper middle income,Namibia2010,8.678,12.52243103,2.160791087,2118877,0.880470401,0.249,0.345,0.069,0.62160972,0.545172274,8.243300438,34.086924,56.665,-3.872427025,108.0724772
Nigeria,2010,nga,nga2010,d2,0.029396343,Lower middle income,Nigeria2010,5.084,4.879375,1.626098353,634237983,0.744226064,0.185,0.285,0.087,0.446891807,0.502270579,,46.061082,50.896,0.938949567,43.32075684
Sao Tome and Principe,2010,stp,stp2010,d2,0.044873256,Lower middle income,Sao Tome and Principe2010,2.56,4.879375,0.940007258,180372,0.940923198,0.281,0.158,0.009,0.329297485,0.738317966,9.651470184,,67.43,0.485135328,
Sri Lanka,2010,lka,lka2010,d2,0.040679512,Lower middle income,Sri Lanka2010,8.5165,4.879375,2.142005458,40460091,1.454470102,0.111,0.538,0.172,0.382528426,0.386605084,1.717740059,20.579831,75.439,-0.806470259,46.36388695
Thailand,2010,tha,tha2010,d2,0.03488815,Upper middle income,Thailand2010,13.489,12.52243103,2.601874538,67195032,1.99668027,0.442,0.362,0.132,0.413335102,0.664609075,3.508440018,28.144026,74.184,0.466024016,127.2505226
Turkey,2010,tur,tur2010,d2,0.03299098,Upper middle income,Turkey2010,17.959,12.52243103,2.888091382,289307734,1.309574339,0.282,0.467,0.129,0.404969885,0.413919747,,33.670152,74.507,1.193896312,46.69446523
Ukraine,2010,ukr,ukr2010,d2,0.053959701,Lower middle income,Ukraine2010,7.838,4.879375,2.0589837,45792084,0.607872706,0.043,0.772,0.167,0.270370196,0.558441222,7.397079945,19.682529,70.26536585,-0.589761188,95.72973045
Zambia,2010,zmb,zmb2010,d2,0.019311386,Lower middle income,Zambia2010,3.338,4.879375,1.205371825,13605986,1.301259189,0.231,0.292,0.086,0.570651002,0.445720881,3.700000048,23.582764,55.655,-1.657629267,67.90091903
Armenia,2010,arm,arm2010,d3,0.0580751,Upper middle income,Armenia2010,6.703,12.52243103,1.902555187,5754625,1.566803125,0.029,0.75,0.214,0.320068611,0.568248868,3.249000072,15.79379,73.331,-0.770128277,64.64297597
Belarus,2010,blr,blr2010,d3,0.059457827,Upper middle income,Belarus2010,16.381,12.52243103,2.796122127,9420576,2.095722157,0.066,0.726,0.198,0.305902644,0.597507298,5.220039845,18.918924,70.40487805,0.22018549,115.917973
Botswana,2010,bwa,bwa2010,d3,0.020103289,Upper middle income,Botswana2010,13.144,12.52243103,2.575965381,8031704,1.384885804,0.227,0.433,0.136,0.615266231,0.277960986,,12.983629,60.211,-2.464102625,94.89979534
China,2010,chn,chn2010,d3,0.041749766,Upper middle income,China2010,9.313,12.52243103,2.231411274,8185697178,7.694744828,0.168,0.609,0.107,0.427091699,0.548255086,3.754640102,14.460403,74.409,0.643725936,50.71707766
Eswatini,2010,swz,swz2010,d3,0.028931469,Lower middle income,Eswatini2010,8.242,4.879375,2.109243033,1064841,0.764343135,0.262,0.354,0.08,0.532033759,0.612078846,6.118370056,21.1,46.601,0.231329732,106.6674434
India,2010,ind,ind2010,d3,0.053796825,Lower middle income,India2010,4.457,4.879375,1.494475894,7395785337,2.48769629,0.144,0.366,0.09,0.358792729,0.51054883,3.377690077,37.468932,66.693,-1.294009266,49.2552065
Indonesia,2010,idn,idn2010,d3,0.048905217,Lower middle income,Indonesia2010,8.4455,4.879375,2.133633755,968026795,1.047501248,0.33,0.454,0.067,0.37679721,0.46584481,2.81227994,,69.205,0.309199185,46.70127388
Jamaica,2010,jam,jam2010,d3,0.045630557,Upper middle income,Jamaica2010,7.999,12.52243103,2.079316534,2817210,0.852088428,0.131,0.661,0.145,0.409297423,0.586538792,6.370600224,20.980635,74.038,0.22324541,80.92040032
