"state","year","sce","MODEL","ssp_gdp_pc"
"WY",2083,"SSP3","PIK GDP-32",74.6915
"WY",2083,"SSP4","IIASA GDP",106.0439
"WY",2083,"SSP4","OECD Env-Growth",129.2059
"WY",2083,"SSP4","PIK GDP-32",109.4733
"WY",2083,"SSP5","IIASA GDP",139.4166
"WY",2083,"SSP5","OECD Env-Growth",163.7243
"WY",2083,"SSP5","PIK GDP-32",135.165
"WY",2084,"SSP1","IIASA GDP",109.9627
"WY",2084,"SSP1","OECD Env-Growth",120.28
"WY",2084,"SSP1","PIK GDP-32",94.88353
"WY",2084,"SSP2","GCAM-USA",102.9714
"WY",2084,"SSP3","IIASA GDP",96.79007
"WY",2084,"SSP3","OECD Env-Growth",95.76581
"WY",2084,"SSP3","PIK GDP-32",74.95474
"WY",2084,"SSP4","IIASA GDP",107.0946
"WY",2084,"SSP4","OECD Env-Growth",130.8129
"WY",2084,"SSP4","PIK GDP-32",110.4601
"WY",2084,"SSP5","IIASA GDP",141.4328
"WY",2084,"SSP5","OECD Env-Growth",166.6299
"WY",2084,"SSP5","PIK GDP-32",137.5933
"WY",2085,"SSP1","IIASA GDP",111.1501
"WY",2085,"SSP1","OECD Env-Growth",121.5885
"WY",2085,"SSP1","PIK GDP-32",95.71246
"WY",2085,"SSP2","GCAM-USA",103.8899
"WY",2085,"SSP3","IIASA GDP",97.74973
"WY",2085,"SSP3","OECD Env-Growth",96.33925
"WY",2085,"SSP3","PIK GDP-32",75.21797
"WY",2085,"SSP4","IIASA GDP",108.1452
"WY",2085,"SSP4","OECD Env-Growth",132.42
"WY",2085,"SSP4","PIK GDP-32",111.447
"WY",2085,"SSP5","IIASA GDP",143.449
"WY",2085,"SSP5","OECD Env-Growth",169.5354
"WY",2085,"SSP5","PIK GDP-32",140.0217
"WY",2086,"SSP1","IIASA GDP",112.2775
"WY",2086,"SSP1","OECD Env-Growth",122.8767
"WY",2086,"SSP1","PIK GDP-32",96.55659
"WY",2086,"SSP2","GCAM-USA",104.7937
"WY",2086,"SSP3","IIASA GDP",98.66867
"WY",2086,"SSP3","OECD Env-Growth",96.83374
"WY",2086,"SSP3","PIK GDP-32",75.44902
"WY",2086,"SSP4","IIASA GDP",109.1337
"WY",2086,"SSP4","OECD Env-Growth",134.018
"WY",2086,"SSP4","PIK GDP-32",112.372
"WY",2086,"SSP5","IIASA GDP",145.4429
"WY",2086,"SSP5","OECD Env-Growth",172.5613
"WY",2086,"SSP5","PIK GDP-32",142.7146
"WY",2087,"SSP1","IIASA GDP",113.4048
"WY",2087,"SSP1","OECD Env-Growth",124.1649
"WY",2087,"SSP1","PIK GDP-32",97.40072
"WY",2087,"SSP2","GCAM-USA",105.6834
"WY",2087,"SSP3","IIASA GDP",99.5876
"WY",2087,"SSP3","OECD Env-Growth",97.32824
"WY",2087,"SSP3","PIK GDP-32",75.68007
"WY",2087,"SSP4","IIASA GDP",110.1222
"WY",2087,"SSP4","OECD Env-Growth",135.616
"WY",2087,"SSP4","PIK GDP-32",113.297
"WY",2087,"SSP5","IIASA GDP",147.4368
"WY",2087,"SSP5","OECD Env-Growth",175.5871
"WY",2087,"SSP5","PIK GDP-32",145.4074
"WY",2088,"SSP1","IIASA GDP",114.5321
"WY",2088,"SSP1","OECD Env-Growth",125.4531
"WY",2088,"SSP1","PIK GDP-32",98.24485
"WY",2088,"SSP2","GCAM-USA",106.5574
"WY",2088,"SSP3","IIASA GDP",100.5065
"WY",2088,"SSP3","OECD Env-Growth",97.82273
"WY",2088,"SSP3","PIK GDP-32",75.91113
"WY",2088,"SSP4","IIASA GDP",111.1106
"WY",2088,"SSP4","OECD Env-Growth",137.214
"WY",2088,"SSP4","PIK GDP-32",114.2221
"WY",2088,"SSP5","IIASA GDP",149.4307
"WY",2088,"SSP5","OECD Env-Growth",178.613
"WY",2088,"SSP5","PIK GDP-32",148.1003
"WY",2089,"SSP1","IIASA GDP",115.6594
"WY",2089,"SSP1","OECD Env-Growth",126.7412
"WY",2089,"SSP1","PIK GDP-32",99.08897
"WY",2089,"SSP2","GCAM-USA",107.4163
"WY",2089,"SSP3","IIASA GDP",101.4255
"WY",2089,"SSP3","OECD Env-Growth",98.31723
"WY",2089,"SSP3","PIK GDP-32",76.14218
"WY",2089,"SSP4","IIASA GDP",112.0991
"WY",2089,"SSP4","OECD Env-Growth",138.8121
"WY",2089,"SSP4","PIK GDP-32",115.1471
"WY",2089,"SSP5","IIASA GDP",151.4247
"WY",2089,"SSP5","OECD Env-Growth",181.6388
"WY",2089,"SSP5","PIK GDP-32",150.7932
"WY",2090,"SSP1","IIASA GDP",116.7867
"WY",2090,"SSP1","OECD Env-Growth",128.0294
"WY",2090,"SSP1","PIK GDP-32",99.9331
"WY",2090,"SSP2","GCAM-USA",108.2584
"WY",2090,"SSP3","IIASA GDP",102.3444
"WY",2090,"SSP3","OECD Env-Growth",98.81172
"WY",2090,"SSP3","PIK GDP-32",76.37324
"WY",2090,"SSP4","IIASA GDP",113.0876
"WY",2090,"SSP4","OECD Env-Growth",140.4101
"WY",2090,"SSP4","PIK GDP-32",116.0721
"WY",2090,"SSP5","IIASA GDP",153.4186
"WY",2090,"SSP5","OECD Env-Growth",184.6647
"WY",2090,"SSP5","PIK GDP-32",153.486
"WY",2091,"SSP1","IIASA GDP",117.8506
"WY",2091,"SSP1","OECD Env-Growth",129.3017
"WY",2091,"SSP1","PIK GDP-32",100.769
"WY",2091,"SSP2","GCAM-USA",109.0844
"WY",2091,"SSP3","IIASA GDP",103.2115
"WY",2091,"SSP3","OECD Env-Growth",99.23556
"WY",2091,"SSP3","PIK GDP-32",76.56803
"WY",2091,"SSP4","IIASA GDP",113.9945
"WY",2091,"SSP4","OECD Env-Growth",141.9916
"WY",2091,"SSP4","PIK GDP-32",116.9321
"WY",2091,"SSP5","IIASA GDP",155.3928
"WY",2091,"SSP5","OECD Env-Growth",187.8161
"WY",2091,"SSP5","PIK GDP-32",156.3704
"WY",2092,"SSP1","IIASA GDP",118.9144
"WY",2092,"SSP1","OECD Env-Growth",130.574
"WY",2092,"SSP1","PIK GDP-32",101.6049
"WY",2092,"SSP2","GCAM-USA",109.8928
"WY",2092,"SSP3","IIASA GDP",104.0786
"WY",2092,"SSP3","OECD Env-Growth",99.65939
"WY",2092,"SSP3","PIK GDP-32",76.76282
"WY",2092,"SSP4","IIASA GDP",114.9015
"WY",2092,"SSP4","OECD Env-Growth",143.5732
"WY",2092,"SSP4","PIK GDP-32",117.792
"WY",2092,"SSP5","IIASA GDP",157.3671
"WY",2092,"SSP5","OECD Env-Growth",190.9675
"WY",2092,"SSP5","PIK GDP-32",159.2548
"WY",2093,"SSP1","IIASA GDP",119.9783
"WY",2093,"SSP1","OECD Env-Growth",131.8463
"WY",2093,"SSP1","PIK GDP-32",102.4407
"WY",2093,"SSP2","GCAM-USA",110.684
"WY",2093,"SSP3","IIASA GDP",104.9457
"WY",2093,"SSP3","OECD Env-Growth",100.0832
"WY",2093,"SSP3","PIK GDP-32",76.95762
"WY",2093,"SSP4","IIASA GDP",115.8085
"WY",2093,"SSP4","OECD Env-Growth",145.1547
"WY",2093,"SSP4","PIK GDP-32",118.652
"WY",2093,"SSP5","IIASA GDP",159.3414
"WY",2093,"SSP5","OECD Env-Growth",194.1189
"WY",2093,"SSP5","PIK GDP-32",162.1391
"WY",2094,"SSP1","IIASA GDP",121.0422
"WY",2094,"SSP1","OECD Env-Growth",133.1186
"WY",2094,"SSP1","PIK GDP-32",103.2766
"WY",2094,"SSP2","GCAM-USA",111.4566
"WY",2094,"SSP3","IIASA GDP",105.8128
"WY",2094,"SSP3","OECD Env-Growth",100.5071
"WY",2094,"SSP3","PIK GDP-32",77.15241
"WY",2094,"SSP4","IIASA GDP",116.7154
"WY",2094,"SSP4","OECD Env-Growth",146.7363
"WY",2094,"SSP4","PIK GDP-32",119.5119
"WY",2094,"SSP5","IIASA GDP",161.3157
"WY",2094,"SSP5","OECD Env-Growth",197.2703
"WY",2094,"SSP5","PIK GDP-32",165.0235
"WY",2095,"SSP1","IIASA GDP",122.1061
"WY",2095,"SSP1","OECD Env-Growth",134.3908
"WY",2095,"SSP1","PIK GDP-32",104.1125
"WY",2095,"SSP2","GCAM-USA",112.2111
"WY",2095,"SSP3","IIASA GDP",106.6798
"WY",2095,"SSP3","OECD Env-Growth",100.9309
"WY",2095,"SSP3","PIK GDP-32",77.3472
"WY",2095,"SSP4","IIASA GDP",117.6224
"WY",2095,"SSP4","OECD Env-Growth",148.3178
"WY",2095,"SSP4","PIK GDP-32",120.3719
"WY",2095,"SSP5","IIASA GDP",163.2899
"WY",2095,"SSP5","OECD Env-Growth",200.4217
"WY",2095,"SSP5","PIK GDP-32",167.9078
"WY",2096,"SSP1","IIASA GDP",123.097
"WY",2096,"SSP1","OECD Env-Growth",135.6212
"WY",2096,"SSP1","PIK GDP-32",104.9048
"WY",2096,"SSP2","GCAM-USA",112.9461
"WY",2096,"SSP3","IIASA GDP",107.4725
"WY",2096,"SSP3","OECD Env-Growth",101.2421
"WY",2096,"SSP3","PIK GDP-32",77.42543
"WY",2096,"SSP4","IIASA GDP",118.4284
"WY",2096,"SSP4","OECD Env-Growth",149.823
"WY",2096,"SSP4","PIK GDP-32",121.0745
"WY",2096,"SSP5","IIASA GDP",165.2248
"WY",2096,"SSP5","OECD Env-Growth",203.7047
"WY",2096,"SSP5","PIK GDP-32",170.993
"WY",2097,"SSP1","IIASA GDP",124.0879
"WY",2097,"SSP1","OECD Env-Growth",136.8516
"WY",2097,"SSP1","PIK GDP-32",105.6971
"WY",2097,"SSP2","GCAM-USA",113.6622
"WY",2097,"SSP3","IIASA GDP",108.2651
"WY",2097,"SSP3","OECD Env-Growth",101.5533
"WY",2097,"SSP3","PIK GDP-32",77.50366
"WY",2097,"SSP4","IIASA GDP",119.2344
"WY",2097,"SSP4","OECD Env-Growth",151.3282
"WY",2097,"SSP4","PIK GDP-32",121.7771
"WY",2097,"SSP5","IIASA GDP",167.1597
"WY",2097,"SSP5","OECD Env-Growth",206.9877
"WY",2097,"SSP5","PIK GDP-32",174.0781
"WY",2098,"SSP1","IIASA GDP",125.0788
"WY",2098,"SSP1","OECD Env-Growth",138.082
"WY",2098,"SSP1","PIK GDP-32",106.4893
"WY",2098,"SSP2","GCAM-USA",114.3578
"WY",2098,"SSP3","IIASA GDP",109.0578
"WY",2098,"SSP3","OECD Env-Growth",101.8644
"WY",2098,"SSP3","PIK GDP-32",77.58189
"WY",2098,"SSP4","IIASA GDP",120.0404
"WY",2098,"SSP4","OECD Env-Growth",152.8335
"WY",2098,"SSP4","PIK GDP-32",122.4797
"WY",2098,"SSP5","IIASA GDP",169.0945
"WY",2098,"SSP5","OECD Env-Growth",210.2706
"WY",2098,"SSP5","PIK GDP-32",177.1632
"WY",2099,"SSP1","IIASA GDP",126.0697
"WY",2099,"SSP1","OECD Env-Growth",139.3124
"WY",2099,"SSP1","PIK GDP-32",107.2816
"WY",2099,"SSP2","GCAM-USA",115.0337
"WY",2099,"SSP3","IIASA GDP",109.8504
"WY",2099,"SSP3","OECD Env-Growth",102.1756
"WY",2099,"SSP3","PIK GDP-32",77.66012
"WY",2099,"SSP4","IIASA GDP",120.8464
"WY",2099,"SSP4","OECD Env-Growth",154.3387
"WY",2099,"SSP4","PIK GDP-32",123.1823
"WY",2099,"SSP5","IIASA GDP",171.0294
"WY",2099,"SSP5","OECD Env-Growth",213.5536
"WY",2099,"SSP5","PIK GDP-32",180.2483
"WY",2100,"SSP1","IIASA GDP",127.0607
"WY",2100,"SSP1","OECD Env-Growth",140.5427
"WY",2100,"SSP1","PIK GDP-32",108.0739
"WY",2100,"SSP2","GCAM-USA",115.6882
"WY",2100,"SSP3","IIASA GDP",110.643
"WY",2100,"SSP3","OECD Env-Growth",102.4868
"WY",2100,"SSP3","PIK GDP-32",77.73835
"WY",2100,"SSP4","IIASA GDP",121.6524
"WY",2100,"SSP4","OECD Env-Growth",155.8439
"WY",2100,"SSP4","PIK GDP-32",123.8849
"WY",2100,"SSP5","IIASA GDP",172.9643
"WY",2100,"SSP5","OECD Env-Growth",216.8365
"WY",2100,"SSP5","PIK GDP-32",183.3334
"AK",1971,"Historical","GCAM-USA",79.9728
"AK",1972,"Historical","GCAM-USA",77.99816
"AK",1973,"Historical","GCAM-USA",76.34865
"AK",1974,"Historical","GCAM-USA",74.10969
"AK",1975,"Historical","GCAM-USA",67.21118
"AK",1976,"Historical","GCAM-USA",63.02096
"AK",1977,"Historical","GCAM-USA",62.7082
"AK",1978,"Historical","GCAM-USA",62.39853
"AK",1979,"Historical","GCAM-USA",62.7082
"AK",1980,"Historical","GCAM-USA",62.86419
"AK",1981,"Historical","GCAM-USA",60.45791
"AK",1982,"Historical","GCAM-USA",56.15868
"AK",1983,"Historical","GCAM-USA",51.78567
"AK",1984,"Historical","GCAM-USA",49.16616
"AK",1985,"Historical","GCAM-USA",47.50264
"AK",1986,"Historical","GCAM-USA",46.45479
"AK",1987,"Historical","GCAM-USA",46.88572
"AK",1988,"Historical","GCAM-USA",43.96997
"AK",1989,"Historical","GCAM-USA",45.35503
"AK",1990,"Historical","GCAM-USA",44.53325
"AK",1991,"Historical","GCAM-USA",38.84188
"AK",1992,"Historical","GCAM-USA",38.13201
"AK",1993,"Historical","GCAM-USA",37.34561
"AK",1994,"Historical","GCAM-USA",37.29644
"AK",1995,"Historical","GCAM-USA",39.31877
"AK",1996,"Historical","GCAM-USA",38.58204
"AK",1997,"Historical","GCAM-USA",43.98846
"AK",1998,"Historical","GCAM-USA",42.40829
"AK",1999,"Historical","GCAM-USA",41.54895
"AK",2000,"Historical","GCAM-USA",39.82325
"AK",2001,"Historical","GCAM-USA",41.00004
"AK",2002,"Historical","GCAM-USA",42.48627
"AK",2003,"Historical","GCAM-USA",41.48204
"AK",2004,"Historical","GCAM-USA",42.42649
"AK",2005,"Historical","GCAM-USA",43.442
"AK",2006,"Historical","GCAM-USA",46.24898
"AK",2007,"Historical","GCAM-USA",48.2709
"AK",2008,"Historical","GCAM-USA",47.34589
"AK",2009,"Historical","GCAM-USA",51.03912
"AK",2010,"Historical","GCAM-USA",48.53262
"AK",2011,"Historical","GCAM-USA",48.59153
"AK",2012,"Historical","GCAM-USA",50.60068
"AK",2013,"Historical","GCAM-USA",47.60169
"AK",2014,"Historical","GCAM-USA",46.66213
"AK",2015,"Historical","GCAM-USA",47.07411
"AK",2016,"Historical","GCAM-USA",46.3352
"AK",2017,"Historical","GCAM-USA",46.48776
"AK",2018,"Historical","GCAM-USA",45.92054
"AK",2019,"Historical","GCAM-USA",46.20057
"AK",2020,"Historical","GCAM-USA",46.51335
"AL",1971,"Historical","GCAM-USA",19.25273
"AL",1972,"Historical","GCAM-USA",19.02424
"AL",1973,"Historical","GCAM-USA",18.80637
"AL",1974,"Historical","GCAM-USA",18.56778
"AL",1975,"Historical","GCAM-USA",18.3003
"AL",1976,"Historical","GCAM-USA",18.02591
"AL",1977,"Historical","GCAM-USA",17.81132
"AL",1978,"Historical","GCAM-USA",17.56962
"AL",1979,"Historical","GCAM-USA",17.4151
"AL",1980,"Historical","GCAM-USA",17.28988
"AL",1981,"Historical","GCAM-USA",17.17958
"AL",1982,"Historical","GCAM-USA",17.15332
"AL",1983,"Historical","GCAM-USA",17.11408
"AL",1984,"Historical","GCAM-USA",17.03613
"AL",1985,"Historical","GCAM-USA",16.94608
"AL",1986,"Historical","GCAM-USA",16.86543
"AL",1987,"Historical","GCAM-USA",16.76881
"AL",1988,"Historical","GCAM-USA",17.54981
"AL",1989,"Historical","GCAM-USA",17.50265
"AL",1990,"Historical","GCAM-USA",17.70759
"AL",1991,"Historical","GCAM-USA",18.01726
"AL",1992,"Historical","GCAM-USA",18.57326
"AL",1993,"Historical","GCAM-USA",18.61046
"AL",1994,"Historical","GCAM-USA",19.16961
"AL",1995,"Historical","GCAM-USA",19.68143
"AL",1996,"Historical","GCAM-USA",20.22694
"AL",1997,"Historical","GCAM-USA",21.22829
"AL",1998,"Historical","GCAM-USA",21.81612
"AL",1999,"Historical","GCAM-USA",22.49562
"AL",2000,"Historical","GCAM-USA",22.41215
"AL",2001,"Historical","GCAM-USA",22.27961
"AL",2002,"Historical","GCAM-USA",22.72555
"AL",2003,"Historical","GCAM-USA",23.27361
"AL",2004,"Historical","GCAM-USA",24.73919
"AL",2005,"Historical","GCAM-USA",25.60355
"AL",2006,"Historical","GCAM-USA",25.67499
"AL",2007,"Historical","GCAM-USA",25.66842
"AL",2008,"Historical","GCAM-USA",25.14706
"AL",2009,"Historical","GCAM-USA",24.1034
"AL",2010,"Historical","GCAM-USA",24.49217
"AL",2011,"Historical","GCAM-USA",24.80461
"AL",2012,"Historical","GCAM-USA",24.9331
"AL",2013,"Historical","GCAM-USA",25.13471
"AL",2014,"Historical","GCAM-USA",24.87808
"AL",2015,"Historical","GCAM-USA",25.01111
"AL",2016,"Historical","GCAM-USA",25.33393
"AL",2017,"Historical","GCAM-USA",25.62692
"AL",2018,"Historical","GCAM-USA",25.99437
"AL",2019,"Historical","GCAM-USA",26.30532
"AL",2020,"Historical","GCAM-USA",26.6365
"AR",1971,"Historical","GCAM-USA",18.04142
"AR",1972,"Historical","GCAM-USA",17.62144
"AR",1973,"Historical","GCAM-USA",17.27911
"AR",1974,"Historical","GCAM-USA",16.93369
"AR",1975,"Historical","GCAM-USA",16.47115
"AR",1976,"Historical","GCAM-USA",16.39525
"AR",1977,"Historical","GCAM-USA",16.10579
"AR",1978,"Historical","GCAM-USA",15.86165
"AR",1979,"Historical","GCAM-USA",15.66609
"AR",1980,"Historical","GCAM-USA",15.56329
"AR",1981,"Historical","GCAM-USA",15.51578
"AR",1982,"Historical","GCAM-USA",15.50902
"AR",1983,"Historical","GCAM-USA",15.42831
"AR",1984,"Historical","GCAM-USA",15.33521
"AR",1985,"Historical","GCAM-USA",15.28908
"AR",1986,"Historical","GCAM-USA",15.2563
"AR",1987,"Historical","GCAM-USA",15.19116
"AR",1988,"Historical","GCAM-USA",15.76625
"AR",1989,"Historical","GCAM-USA",16.05767
"AR",1990,"Historical","GCAM-USA",16.17909
"AR",1991,"Historical","GCAM-USA",16.78581
"AR",1992,"Historical","GCAM-USA",17.61204
"AR",1993,"Historical","GCAM-USA",17.92232
"AR",1994,"Historical","GCAM-USA",18.73238
"AR",1995,"Historical","GCAM-USA",19.2709
"AR",1996,"Historical","GCAM-USA",19.93622
"AR",1997,"Historical","GCAM-USA",20.7619
"AR",1998,"Historical","GCAM-USA",21.14736
"AR",1999,"Historical","GCAM-USA",22.17015
"AR",2000,"Historical","GCAM-USA",21.2901
"AR",2001,"Historical","GCAM-USA",21.16779
"AR",2002,"Historical","GCAM-USA",21.79974
"AR",2003,"Historical","GCAM-USA",22.57792
"AR",2004,"Historical","GCAM-USA",23.47789
"AR",2005,"Historical","GCAM-USA",24.18523
"AR",2006,"Historical","GCAM-USA",24.39172
"AR",2007,"Historical","GCAM-USA",23.97021
"AR",2008,"Historical","GCAM-USA",23.51733
"AR",2009,"Historical","GCAM-USA",22.56325
"AR",2010,"Historical","GCAM-USA",22.94912
"AR",2011,"Historical","GCAM-USA",23.29081
"AR",2012,"Historical","GCAM-USA",23.31643
"AR",2013,"Historical","GCAM-USA",23.74591
"AR",2014,"Historical","GCAM-USA",23.88386
"AR",2015,"Historical","GCAM-USA",23.92699
"AR",2016,"Historical","GCAM-USA",23.92586
"AR",2017,"Historical","GCAM-USA",24.05256
"AR",2018,"Historical","GCAM-USA",24.41745
"AR",2019,"Historical","GCAM-USA",24.60541
"AR",2020,"Historical","GCAM-USA",24.81505
"AZ",1971,"Historical","GCAM-USA",34.58039
"AZ",1972,"Historical","GCAM-USA",32.65161
"AZ",1973,"Historical","GCAM-USA",30.86837
"AZ",1974,"Historical","GCAM-USA",29.49367
"AZ",1975,"Historical","GCAM-USA",28.6934
"AZ",1976,"Historical","GCAM-USA",27.94732
"AZ",1977,"Historical","GCAM-USA",27.03688
"AZ",1978,"Historical","GCAM-USA",26.06935
"AZ",1979,"Historical","GCAM-USA",24.87269
"AZ",1980,"Historical","GCAM-USA",24.1223
"AZ",1981,"Historical","GCAM-USA",23.33254
"AZ",1982,"Historical","GCAM-USA",22.68665
"AZ",1983,"Historical","GCAM-USA",22.083
"AZ",1984,"Historical","GCAM-USA",21.37738
"AZ",1985,"Historical","GCAM-USA",20.59184
"AZ",1986,"Historical","GCAM-USA",19.81996
"AZ",1987,"Historical","GCAM-USA",19.07606
"AZ",1988,"Historical","GCAM-USA",19.43293
"AZ",1989,"Historical","GCAM-USA",19.13465
"AZ",1990,"Historical","GCAM-USA",18.98593
"AZ",1991,"Historical","GCAM-USA",18.6444
"AZ",1992,"Historical","GCAM-USA",19.98327
"AZ",1993,"Historical","GCAM-USA",20.34603
"AZ",1994,"Historical","GCAM-USA",21.48168
"AZ",1995,"Historical","GCAM-USA",22.2616
"AZ",1996,"Historical","GCAM-USA",23.34289
"AZ",1997,"Historical","GCAM-USA",23.47956
"AZ",1998,"Historical","GCAM-USA",24.8934
"AZ",1999,"Historical","GCAM-USA",26.3924
"AZ",2000,"Historical","GCAM-USA",25.63147
"AZ",2001,"Historical","GCAM-USA",25.65594
"AZ",2002,"Historical","GCAM-USA",25.95681
"AZ",2003,"Historical","GCAM-USA",26.95963
"AZ",2004,"Historical","GCAM-USA",27.43339
"AZ",2005,"Historical","GCAM-USA",28.51217
"AZ",2006,"Historical","GCAM-USA",28.86137
"AZ",2007,"Historical","GCAM-USA",29.14432
"AZ",2008,"Historical","GCAM-USA",28.37791
"AZ",2009,"Historical","GCAM-USA",25.76365
"AZ",2010,"Historical","GCAM-USA",25.7845
"AZ",2011,"Historical","GCAM-USA",26.0897
"AZ",2012,"Historical","GCAM-USA",26.27618
"AZ",2013,"Historical","GCAM-USA",26.15863
"AZ",2014,"Historical","GCAM-USA",26.10468
"AZ",2015,"Historical","GCAM-USA",26.24537
"AZ",2016,"Historical","GCAM-USA",26.61697
"AZ",2017,"Historical","GCAM-USA",27.33833
"AZ",2018,"Historical","GCAM-USA",27.88974
"AZ",2019,"Historical","GCAM-USA",28.31992
"AZ",2020,"Historical","GCAM-USA",28.76482
"CA",1971,"Historical","GCAM-USA",33.77353
"CA",1972,"Historical","GCAM-USA",33.38141
"CA",1973,"Historical","GCAM-USA",32.92713
"CA",1974,"Historical","GCAM-USA",32.45283
"CA",1975,"Historical","GCAM-USA",31.90437
"CA",1976,"Historical","GCAM-USA",31.3255
"CA",1977,"Historical","GCAM-USA",30.74249
"CA",1978,"Historical","GCAM-USA",30.09092
"CA",1979,"Historical","GCAM-USA",29.54621
"CA",1980,"Historical","GCAM-USA",29.03314
"CA",1981,"Historical","GCAM-USA",28.29434
"CA",1982,"Historical","GCAM-USA",27.68559
"CA",1983,"Historical","GCAM-USA",27.09607
"CA",1984,"Historical","GCAM-USA",26.58862
"CA",1985,"Historical","GCAM-USA",25.98828
"CA",1986,"Historical","GCAM-USA",25.35445
"CA",1987,"Historical","GCAM-USA",24.73832
"CA",1988,"Historical","GCAM-USA",25.50813
"CA",1989,"Historical","GCAM-USA",25.78833
"CA",1990,"Historical","GCAM-USA",25.89526
"CA",1991,"Historical","GCAM-USA",25.13459
"CA",1992,"Historical","GCAM-USA",24.71745
"CA",1993,"Historical","GCAM-USA",24.40453
"CA",1994,"Historical","GCAM-USA",24.7287
"CA",1995,"Historical","GCAM-USA",25.56326
"CA",1996,"Historical","GCAM-USA",26.34775
"CA",1997,"Historical","GCAM-USA",27.14971
"CA",1998,"Historical","GCAM-USA",28.51988
"CA",1999,"Historical","GCAM-USA",30.14383
"CA",2000,"Historical","GCAM-USA",31.67173
"CA",2001,"Historical","GCAM-USA",31.14987
"CA",2002,"Historical","GCAM-USA",31.3484
"CA",2003,"Historical","GCAM-USA",32.22433
"CA",2004,"Historical","GCAM-USA",33.01919
"CA",2005,"Historical","GCAM-USA",34.13115
"CA",2006,"Historical","GCAM-USA",35.28016
"CA",2007,"Historical","GCAM-USA",35.73578
"CA",2008,"Historical","GCAM-USA",35.74468
"CA",2009,"Historical","GCAM-USA",34.26275
"CA",2010,"Historical","GCAM-USA",34.62316
"CA",2011,"Historical","GCAM-USA",34.80145
"CA",2012,"Historical","GCAM-USA",35.34208
"CA",2013,"Historical","GCAM-USA",36.15375
"CA",2014,"Historical","GCAM-USA",37.1053
"CA",2015,"Historical","GCAM-USA",38.45706
"CA",2016,"Historical","GCAM-USA",39.35832
"CA",2017,"Historical","GCAM-USA",40.94884
"CA",2018,"Historical","GCAM-USA",42.54955
"CA",2019,"Historical","GCAM-USA",43.91895
"CA",2020,"Historical","GCAM-USA",45.25804
"CO",1971,"Historical","GCAM-USA",30.95399
"CO",1972,"Historical","GCAM-USA",29.65405
"CO",1973,"Historical","GCAM-USA",28.57292
"CO",1974,"Historical","GCAM-USA",28.0669
"CO",1975,"Historical","GCAM-USA",27.5785
"CO",1976,"Historical","GCAM-USA",27.0965
"CO",1977,"Historical","GCAM-USA",26.45326
"CO",1978,"Historical","GCAM-USA",25.77449
"CO",1979,"Historical","GCAM-USA",25.03264
"CO",1980,"Historical","GCAM-USA",24.67751
"CO",1981,"Historical","GCAM-USA",23.94829
"CO",1982,"Historical","GCAM-USA",23.29131
"CO",1983,"Historical","GCAM-USA",22.75622
"CO",1984,"Historical","GCAM-USA",22.49779
"CO",1985,"Historical","GCAM-USA",22.22437
"CO",1986,"Historical","GCAM-USA",22.03213
"CO",1987,"Historical","GCAM-USA",21.87669
"CO",1988,"Historical","GCAM-USA",22.53448
"CO",1989,"Historical","GCAM-USA",22.70416
"CO",1990,"Historical","GCAM-USA",23.03893
"CO",1991,"Historical","GCAM-USA",23.07053
"CO",1992,"Historical","GCAM-USA",24.01014
"CO",1993,"Historical","GCAM-USA",24.86723
"CO",1994,"Historical","GCAM-USA",25.8909
"CO",1995,"Historical","GCAM-USA",26.74983
"CO",1996,"Historical","GCAM-USA",27.64305
"CO",1997,"Historical","GCAM-USA",30.04146
"CO",1998,"Historical","GCAM-USA",32.08852
"CO",1999,"Historical","GCAM-USA",33.68702
"CO",2000,"Historical","GCAM-USA",33.96721
"CO",2001,"Historical","GCAM-USA",33.69347
"CO",2002,"Historical","GCAM-USA",33.2751
"CO",2003,"Historical","GCAM-USA",33.31997
"CO",2004,"Historical","GCAM-USA",33.39629
"CO",2005,"Historical","GCAM-USA",34.46654
"CO",2006,"Historical","GCAM-USA",34.61345
"CO",2007,"Historical","GCAM-USA",35.25759
"CO",2008,"Historical","GCAM-USA",35.16883
"CO",2009,"Historical","GCAM-USA",33.82103
"CO",2010,"Historical","GCAM-USA",33.6755
"CO",2011,"Historical","GCAM-USA",33.66498
"CO",2012,"Historical","GCAM-USA",33.82422
"CO",2013,"Historical","GCAM-USA",34.46622
"CO",2014,"Historical","GCAM-USA",35.40791
"CO",2015,"Historical","GCAM-USA",36.35271
"CO",2016,"Historical","GCAM-USA",36.51164
"CO",2017,"Historical","GCAM-USA",37.27544
"CO",2018,"Historical","GCAM-USA",38.18012
"CO",2019,"Historical","GCAM-USA",39.50666
"CO",2020,"Historical","GCAM-USA",40.82105
"CT",1971,"Historical","GCAM-USA",31.37673
"CT",1972,"Historical","GCAM-USA",31.29494
"CT",1973,"Historical","GCAM-USA",31.30514
"CT",1974,"Historical","GCAM-USA",31.24404
"CT",1975,"Historical","GCAM-USA",31.16294
"CT",1976,"Historical","GCAM-USA",31.15283
"CT",1977,"Historical","GCAM-USA",31.12255
"CT",1978,"Historical","GCAM-USA",31.06215
"CT",1979,"Historical","GCAM-USA",31.02202
"CT",1980,"Historical","GCAM-USA",30.90224
"CT",1981,"Historical","GCAM-USA",30.69485
"CT",1982,"Historical","GCAM-USA",30.59706
